time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1969-06-07T07:30:34.760Z,32.8466667,-117.6358333,6,2.55,ml,3,269,0.8227,0.25,ci,ci3327556,2016-01-28T20:04:12.780Z,"34km W of La Jolla, CA",earthquake,2.08,31.61,0.231,3,reviewed,ci,ci
1969-06-06T21:58:44.800Z,33.4468333,-116.4555,6,2.57,ml,6,122,0.3531,0.52,ci,ci3327555,2016-01-28T19:51:29.640Z,"22km NNW of Borrego Springs, CA",earthquake,1.44,31.61,0.244,5,reviewed,ci,ci
1969-06-06T14:56:15.240Z,33.2566667,-115.9463333,6,2.86,mh,4,177,0.5177,0.31,ci,ci3327554,2016-01-28T19:38:27.630Z,"5km S of Salton City, CA",earthquake,1.34,31.61,0.158,15,reviewed,ci,ci
1969-06-05T22:35:02.970Z,35.178,-118.4613333,6,2.62,ml,7,137,0.4717,0.56,ci,ci3327551,2016-01-28T19:51:29.160Z,"5km NNW of Tehachapi, CA",earthquake,1.85,31.61,0.132,5,reviewed,ci,ci
1969-06-05T18:48:54.370Z,33.3198333,-116.2161667,6,2.63,ml,6,110,0.5422,0.7,ci,ci3327550,2016-01-28T20:04:12.290Z,"16km ENE of Borrego Springs, CA",earthquake,2.12,31.61,0.106,3,reviewed,ci,ci
1969-06-05T11:19:24.960Z,33.1003333,-115.8915,6,3.47,ml,5,117,,0.51,ci,ci3327548,2016-01-28T19:55:47.080Z,"23km SSE of Salton City, CA",earthquake,1.27,31.61,0.14,7,reviewed,ci,ci
1969-06-05T10:58:14.140Z,32.9901667,-115.7863333,6,2.97,mh,4,163,0.7258,0.2,ci,ci3327547,2016-01-28T20:04:40.250Z,"16km WSW of Westmorland, CA",earthquake,0.84,31.61,0.143,5,reviewed,ci,ci
1969-06-05T10:57:44.360Z,32.9923333,-115.7913333,6,2.53,mh,4,163,0.7244,0.33,ci,ci3327546,2016-01-28T20:00:06.730Z,"17km WSW of Westmorland, CA",earthquake,1.3,31.61,0.146,4,reviewed,ci,ci
1969-06-05T10:19:13.060Z,32.09,-115.652,6,2.79,mh,2,270,1.045,0.01,ci,ci3327544,2016-01-28T19:34:11.660Z,"48km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,1.88,31.61,0.06,5,reviewed,ci,ci
1969-06-04T09:36:16.370Z,33.262,-116.257,6,3.22,ml,7,113,0.5153,0.57,ci,ci3327543,2016-01-28T19:51:28.220Z,"11km E of Borrego Springs, CA",earthquake,1.49,31.61,0.016,4,reviewed,ci,ci
1969-06-02T19:48:49.830Z,32.216,-115.4335,6,3,mh,3,264,0.9777,0.49,ci,ci3327539,2016-01-28T19:51:27.330Z,"25km W of Alberto Oviedo Mota, B.C., MX",earthquake,6.44,31.61,0.163,5,reviewed,ci,ci
1969-05-31T05:21:05.670Z,34.2781667,-116.0966667,6,2.6,mh,5,175,0.6847,0.68,ci,ci3327536,2016-01-28T19:55:46.580Z,"16km N of Twentynine Palms, CA",earthquake,2.7,31.61,0.166,11,reviewed,ci,ci
1969-05-30T18:46:17.650Z,34.2433333,-115.9851667,6,2.75,ml,9,172,0.6071,0.4,ci,ci3327403,2016-01-28T19:51:26.840Z,"14km NE of Twentynine Palms, CA",earthquake,1.5,31.61,0.068,4,reviewed,ci,ci
1969-05-30T14:08:07.700Z,34.575,-120.8283333,6,3.26,ml,7,314,0.7032,0.63,ci,ci3327402,2016-01-28T19:42:41.090Z,"34km SW of Vandenberg Air Force Base, CA",earthquake,6.94,31.61,0.084,6,reviewed,ci,ci
1969-05-30T11:24:21.980Z,34.3343333,-117.1135,6,2.75,ml,10,153,0.4034,0.41,ci,ci3327401,2016-01-28T19:42:40.590Z,"12km NE of Lake Arrowhead, CA",earthquake,0.96,31.61,0.231,5,reviewed,ci,ci
1969-05-29T13:26:14.110Z,32.923,-115.594,6,3.05,ml,6,95,0.6572,0.77,ci,ci3327400,2016-01-28T20:00:06.250Z,"9km SW of Brawley, CA",earthquake,2.11,31.61,0.034,5,reviewed,ci,ci
1969-05-29T01:48:16.430Z,33.8331667,-117.7253333,6.8,2.74,ml,7,169,0.332,0.33,ci,ci3327399,2016-01-28T20:04:10.660Z,"8km ENE of Villa Park, CA",earthquake,1.12,1.64,0.058,7,reviewed,ci,ci
1969-05-27T16:17:39.370Z,35.337,-116.0465,6,3.22,ml,6,268,0.6219,0.57,ci,ci3327398,2016-01-28T19:55:45.520Z,"8km NNE of Baker, CA",earthquake,3.78,31.61,0.008,3,reviewed,ci,ci
1969-05-27T14:15:00.400Z,37.0751667,-115.9953333,0.5,4.45,ml,14,255,1.788,0.56,ci,ci3327397,2016-04-02T19:58:54.453Z,"70km ENE of Beatty, NV",nuclear explosion,99,31.61,0.055,10,reviewed,ci,ci
1969-05-27T01:18:31.820Z,35.8396667,-117.656,7.5,2.53,mh,5,213,0.05319,0.25,ci,ci3327395,2016-01-28T20:04:10.200Z,"24km WNW of Searles Valley, CA",earthquake,3.26,3.83,0.065,4,reviewed,ci,ci
1969-05-25T09:03:01.680Z,35.8478333,-117.6478333,11.81,2.5,mh,5,226,0.05194,0.12,ci,ci3327394,2016-01-28T20:00:05.760Z,"24km WNW of Searles Valley, CA",earthquake,2.13,1.1,0.036,6,reviewed,ci,ci
1969-05-25T04:02:38.010Z,35.7975,-117.6685,6.05,2.73,mh,5,167,0.06051,0.19,ci,ci3327392,2016-01-28T19:38:26.150Z,"20km N of Ridgecrest, CA",earthquake,4.62,8.24,0.232,12,reviewed,ci,ci
1969-05-22T06:29:20.950Z,35.8513333,-117.6325,6.42,2.62,mh,7,226,0.0455,0.65,ci,ci3327388,2016-01-28T19:55:44.570Z,"23km WNW of Searles Valley, CA",earthquake,5.01,4.93,0.122,13,reviewed,ci,ci
1969-05-20T11:48:24.070Z,32.954,-115.4873333,6,2.84,mh,4,149,0.5633,0.5,ci,ci3327385,2016-01-28T19:38:25.690Z,"5km SE of Brawley, CA",earthquake,1.93,31.61,0.045,5,reviewed,ci,ci
1969-05-20T04:16:43.880Z,33.6146667,-116.8803333,2.52,2.86,ml,8,121,0.2608,0.29,ci,ci3327382,2016-01-28T19:34:10.680Z,"15km S of Valle Vista, CA",earthquake,1.09,1.67,0.119,5,reviewed,ci,ci
1969-05-19T14:40:32.790Z,33.3593333,-116.178,6,4.47,ml,9,118,0.573,0.36,ci,ci3327380,2018-06-04T20:43:45.000Z,"14km SSW of Oasis, CA",earthquake,1.1,31.61,0.054,9,reviewed,ci,ci
1969-05-19T06:00:11.580Z,33.4011667,-116.41,6,2.89,ml,6,157,0.3817,0.46,ci,ci3327379,2016-01-28T19:34:10.160Z,"16km NNW of Borrego Springs, CA",earthquake,1.46,31.61,0.071,4,reviewed,ci,ci
1969-05-17T02:22:52.830Z,36.0991667,-117.8253333,6,2.99,ml,5,151,0.3379,0.33,ci,ci3327378,2016-01-28T19:47:03.110Z,"13km ENE of Coso Junction, CA",earthquake,0.89,31.61,0.018,5,reviewed,ci,ci
1969-05-15T17:59:59.910Z,37.0376667,-115.9261667,0.01,4,ml,11,254,1.818,0.51,ci,ci3327376,2016-01-28T20:00:03.050Z,"75km E of Beatty, NV",nuclear explosion,8.87,31.61,0.172,12,reviewed,ci,ci
1969-05-14T14:10:36.850Z,35.1465,-116.4701667,6,2.7,mh,6,289,0.3154,0.36,ci,ci3327375,2016-01-28T19:51:25.440Z,"23km ESE of Fort Irwin, CA",earthquake,3.04,31.61,0.226,14,reviewed,ci,ci
1969-05-14T10:21:31.160Z,35.4088333,-118.6653333,6,2.79,ml,8,184,0.2976,0.61,ci,ci3327374,2016-01-28T19:47:02.610Z,"25km SW of Bodfish, CA",earthquake,2.64,31.61,0.175,7,reviewed,ci,ci
1969-05-14T05:32:04.850Z,35.3615,-118.4741667,6,2.8,ml,10,123,0.3006,0.69,ci,ci3327372,2016-01-28T19:38:24.620Z,"25km S of Bodfish, CA",earthquake,1.9,31.61,0.109,9,reviewed,ci,ci
1969-05-12T20:14:16.970Z,37.7695,-117.7793333,6,3.08,ml,3,344,0.7991,0.55,ci,ci3327367,2016-01-28T20:04:09.210Z,"58km SW of Tonopah, NV",earthquake,9.2,31.61,0.159,5,reviewed,ci,ci
1969-05-11T08:25:24.230Z,34.3923333,-116.4805,6,3.03,ml,9,149,0.9459,0.57,ci,ci3327366,2016-01-28T19:38:24.090Z,"31km N of Yucca Valley, CA",earthquake,2.1,31.61,0.101,5,reviewed,ci,ci
1969-05-10T13:35:37.920Z,35.1196667,-116.5558333,5.3,3.11,ml,8,237,0.2737,0.4,ci,ci3327365,2016-01-28T19:34:09.630Z,"20km SE of Fort Irwin, CA",earthquake,5.94,6.5,0.047,5,reviewed,ci,ci
1969-05-10T07:31:55.940Z,33.1651667,-116.0473333,6,3.17,ml,4,152,0.7085,0.41,ci,ci3327364,2016-01-28T19:47:02.140Z,"8km ENE of Ocotillo Wells, CA",earthquake,1.85,31.61,0.004,3,reviewed,ci,ci
1969-05-10T05:17:40.320Z,34.2208333,-119.6725,0.31,2.9,ml,6,232,0.2222,0.51,ci,ci3327363,2016-01-28T19:51:24.950Z,"22km S of Santa Barbara, CA",earthquake,2.34,2.63,0.034,4,reviewed,ci,ci
1969-05-08T06:38:10.750Z,35.6275,-118.4181667,3.66,2.82,ml,8,74,0.05753,0.51,ci,ci3327360,2016-01-28T20:04:08.680Z,"5km ENE of Lake Isabella, CA",earthquake,0.97,2.39,0.045,9,reviewed,ci,ci
1969-05-07T13:45:00.790Z,37.2828333,-116.5006667,0.6,5.03,ml,17,259,1.4,0.67,ci,ci3327353,2016-01-28T19:55:43.590Z,"47km NNE of Beatty, NV",nuclear explosion,99,31.61,0.258,12,reviewed,ci,ci
1969-05-07T11:00:51.080Z,32.3048333,-115.781,6,3,mh,4,187,0.4521,0.45,ci,ci3327641,2016-01-28T19:47:01.190Z,"36km SSW of Progreso, B.C., MX",earthquake,2.38,31.61,0.176,5,reviewed,ci,ci
1969-05-07T03:08:41.490Z,33.77,-116.923,11.87,2.95,ml,10,118,0.4183,0.44,ci,ci3327640,2016-01-28T20:04:08.150Z,"4km ESE of San Jacinto, CA",earthquake,0.95,2.28,0.155,5,reviewed,ci,ci
1969-05-05T16:02:09.320Z,34.3123333,-117.5561667,3.18,4.3,ml,16,98,0.3516,0.42,ci,ci3327639,2016-01-28T19:42:39.570Z,"8km NW of Lytle Creek, CA",earthquake,1.12,2.59,0.082,8,reviewed,ci,ci
1969-05-05T15:37:15.070Z,33.9281667,-118.2131667,1.83,3.09,ml,13,160,0.2225,0.41,ci,ci3327637,2016-01-28T19:38:23.570Z,"0km SSW of Lynwood, CA",earthquake,0.94,1.68,0.123,7,reviewed,ci,ci
1969-05-03T10:57:35.390Z,32.0788333,-115.6685,6,3.52,ml,3,227,0.3328,0.35,ci,ci3327635,2016-01-28T19:34:08.970Z,"50km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,2.67,31.61,0.064,5,reviewed,ci,ci
1969-05-02T03:41:30.280Z,35.6225,-116.6775,6,2.74,mh,4,274,0.3367,0.65,ci,ci3327634,2016-01-28T20:04:07.650Z,"40km N of Fort Irwin, CA",earthquake,10.66,31.61,0.223,12,reviewed,ci,ci
1969-05-01T16:12:45.700Z,32.0845,-115.6718333,6,3.52,ml,3,226,0.3346,0.08,ci,ci3327633,2016-01-28T19:51:23.910Z,"50km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,1.21,31.61,0.212,5,reviewed,ci,ci
1969-05-01T07:49:38.270Z,33.9461667,-117.2513333,6,2.55,ml,5,143,0.7247,0.49,ci,ci3327632,2016-01-28T20:00:03.620Z,"3km NW of Moreno Valley, CA",earthquake,1.75,31.61,0.064,5,reviewed,ci,ci
1969-05-01T06:56:36.230Z,33.997,-117.2536667,6,2.54,ml,4,274,0.7049,0.66,ci,ci3342199,2016-01-28T19:51:23.420Z,"6km S of Loma Linda, CA",earthquake,7.34,31.61,0.04,3,reviewed,ci,ci
1969-04-30T23:16:36.870Z,33.3381667,-116.2591667,6,3.02,ml,5,161,0.5054,0.62,ci,ci3327623,2016-01-28T19:38:22.500Z,"14km NE of Borrego Springs, CA",earthquake,2.26,31.61,0.206,5,reviewed,ci,ci
1969-04-30T17:00:00.400Z,37.0903333,-116.0056667,0.6,4.73,ml,16,256,1.779,0.68,ci,ci3327620,2016-01-28T19:46:58.690Z,"70km ENE of Beatty, NV",nuclear explosion,99,31.61,0.251,12,reviewed,ci,ci
1969-04-30T16:45:25.220Z,33.293,-116.2478333,6,3.53,ml,6,158,0.5183,0.43,ci,ci3327619,2016-01-28T19:51:22.880Z,"12km ENE of Borrego Springs, CA",earthquake,1.41,31.61,0.077,9,reviewed,ci,ci
1969-04-30T06:19:21.500Z,35.0945,-117.1378333,1.94,2.7,ml,10,118,0.3417,0.59,ci,ci3327618,2016-01-28T20:04:06.550Z,"24km NNW of Barstow, CA",earthquake,1.35,4.07,0.211,7,reviewed,ci,ci
1969-04-29T08:45:30.070Z,33.3061667,-116.2988333,6,2.67,ml,3,264,0.4744,0.44,ci,ci3327617,2016-01-28T19:42:39.070Z,"9km NE of Borrego Springs, CA",earthquake,3.41,31.61,0.034,3,reviewed,ci,ci
1969-04-28T23:52:11.550Z,33.3556667,-116.3583333,6,2.98,ml,4,163,0.4221,0.28,ci,ci3327616,2016-01-28T19:38:22.120Z,"11km N of Borrego Springs, CA",earthquake,1.19,31.61,0.03,3,reviewed,ci,ci
1969-04-28T23:20:44.870Z,33.2591667,-116.361,6,5.46,ml,4,182,,0.26,ci,ci3327613,2022-04-26T22:10:01.466Z,"1km ENE of Borrego Springs, CA",earthquake,2.24,31.61,0.199,11,reviewed,ci,ci
1969-04-27T05:49:34.170Z,34.2716667,-118.4805,7.23,2.86,ml,10,157,0.2843,0.37,ci,ci3327612,2016-01-28T20:00:02.550Z,"2km E of Granada Hills, CA",earthquake,1.05,1.54,0.145,7,reviewed,ci,ci
1969-04-27T02:20:11.240Z,33.3316667,-116.781,14.72,2.86,ml,5,171,0.07177,0.54,ci,ci3327611,2016-01-28T20:04:06.060Z,"8km ESE of Palomar Observatory, CA",earthquake,3.02,1.25,0.144,5,reviewed,ci,ci
1969-04-26T02:42:41.960Z,34.3478333,-118.3935,0.28,2.7,ml,7,185,0.2711,0.45,ci,ci3327609,2016-01-28T20:00:01.990Z,"8km NNE of Pacoima, CA",earthquake,2.37,3.83,0.152,7,reviewed,ci,ci
1969-04-25T07:50:41.760Z,32.1041667,-115.655,6,3.55,ml,3,221,0.3176,0.73,ci,ci3327608,2016-01-28T19:51:22.410Z,"48km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,4.86,31.61,0.03,3,reviewed,ci,ci
1969-04-24T16:03:14.420Z,32.0838333,-115.6271667,6,3.46,ml,4,227,0.2974,0.56,ci,ci3327606,2016-01-28T19:42:38.580Z,"46km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,4.02,31.61,0.103,5,reviewed,ci,ci
1969-04-24T13:04:00.580Z,37.1483333,-116.0343333,0.01,3.85,ml,8,258,1.758,0.17,ci,ci3327600,2016-01-28T19:59:58.900Z,"69km ENE of Beatty, NV",nuclear explosion,2.77,31.61,0.095,8,reviewed,ci,ci
1969-04-23T02:11:47.920Z,31.9696667,-117.289,6,3.28,ml,3,313,0.88,0.95,ci,ci3327599,2016-01-28T19:38:21.270Z,"45km SW of Primo Tapia, B.C., MX",earthquake,9.72,31.61,0.047,5,reviewed,ci,ci
1969-04-20T14:15:11.500Z,33.962,-117.2445,12.65,2.56,ml,8,137,0.1133,0.44,ci,ci3327597,2016-01-28T20:00:01.500Z,"4km NNW of Moreno Valley, CA",earthquake,1.47,1.19,0.212,5,reviewed,ci,ci
1969-04-19T14:34:41.990Z,32.7206667,-115.452,6,2.81,mh,5,109,0.5947,0.66,ci,ci3327594,2016-01-28T20:00:00.990Z,"6km NE of Calexico, CA",earthquake,1.46,31.61,0.125,5,reviewed,ci,ci
1969-04-17T01:05:14.850Z,35.0788333,-118.8433333,1,2.89,ml,11,120,0.212,0.64,ci,ci3327592,2016-01-28T19:34:06.990Z,"14km S of Arvin, CA",earthquake,1.33,31.61,0.108,8,reviewed,ci,ci
1969-04-16T19:59:50.180Z,35.061,-117.6871667,6,2.6,mh,,,,,ci,ci10086834,2016-01-28T19:42:38.150Z,"8km NNW of Boron, CA",quarry blast,,,,0,reviewed,ci,ci
1969-04-15T19:05:41.900Z,33.8488333,-116.9938333,3.83,2.56,ml,7,121,0.3486,0.48,ci,ci3327587,2016-01-28T19:51:20.920Z,"8km NNW of San Jacinto, CA",earthquake,1.17,3.76,0.035,5,reviewed,ci,ci
1969-04-14T14:26:05.870Z,34.0953333,-119.1461667,6,3.2,ml,10,180,0.5836,0.5,ci,ci3327585,2016-01-28T19:55:42.600Z,"7km SE of Port Hueneme, CA",earthquake,1.88,31.61,0.197,10,reviewed,ci,ci
1969-04-13T10:55:06.310Z,33.5808333,-118.2925,6,3.52,ml,13,182,0.5751,0.6,ci,ci3327584,2016-01-28T19:42:37.630Z,"17km S of San Pedro, CA",earthquake,1.81,31.61,0.144,11,reviewed,ci,ci
1969-04-13T07:45:41.730Z,36.151,-117.992,6,2.94,ml,8,141,0.297,0.61,ci,ci3327581,2016-01-28T19:51:20.430Z,"12km NNW of Coso Junction, CA",earthquake,1.5,31.61,0.076,7,reviewed,ci,ci
1969-04-10T20:03:28.500Z,32.0843333,-116.1543333,6,3.37,ml,4,276,0.7381,0.47,ci,ci3327578,2016-01-28T19:46:59.710Z,"50km ENE of Ensenada, B.C., MX",earthquake,4.01,31.61,0.168,6,reviewed,ci,ci
1969-04-08T15:39:55.980Z,35.0495,-118.988,6,3.55,ml,12,132,0.1917,0.48,ci,ci3327574,2016-01-28T19:59:59.940Z,"13km NNW of Grapevine, CA",earthquake,1.01,31.61,0.115,12,reviewed,ci,ci
1969-04-07T00:11:29.620Z,35.3456667,-117.957,6,2.97,ml,10,68,0.5273,0.43,ci,ci3327571,2016-01-28T19:51:19.910Z,"25km N of California City, CA",earthquake,0.75,31.61,0.211,7,reviewed,ci,ci
1969-04-06T19:38:25.560Z,33.9048333,-115.5231667,0.01,3.03,ml,7,181,1.031,0.56,ci,ci3327570,2016-01-28T20:00:36.090Z,"24km NNW of Desert Center, CA",quarry blast,3.75,31.61,0.055,3,reviewed,ci,ci
1969-04-06T15:30:05.420Z,34.5266667,-116.4558333,6,3.07,ml,8,160,0.825,0.65,ci,ci3327569,2016-01-28T19:59:59.400Z,"35km SW of Ludlow, CA",earthquake,1.55,31.61,0.101,10,reviewed,ci,ci
1969-04-05T03:49:06.570Z,34.229,-119.5685,2.27,2.66,ml,5,223,0.2435,0.39,ci,ci3327565,2016-01-28T19:46:59.160Z,"19km SSW of Carpinteria, CA",earthquake,3.23,2.57,0.049,5,reviewed,ci,ci
1969-04-04T08:20:48.800Z,34.2553333,-119.6501667,12.47,2.72,ml,7,222,0.1926,0.53,ci,ci3327564,2016-01-28T19:42:37.140Z,"19km SSE of Santa Barbara, CA",earthquake,3.26,2.22,0.061,6,reviewed,ci,ci
1969-04-04T06:40:42.990Z,32.256,-114.9666667,6,2.9,mh,4,240,0.2917,0.92,ci,ci3327563,2016-01-28T19:51:18.940Z,"8km NNE of Estacion Coahuila, B.C., MX",earthquake,7.12,31.61,0.147,6,reviewed,ci,ci
1969-04-04T06:05:23.890Z,33.4821667,-116.7411667,8.82,3.07,ml,10,81,0.1636,0.58,ci,ci3327562,2016-01-28T19:42:36.640Z,"10km SW of Anza, CA",earthquake,1.34,3.04,0.154,5,reviewed,ci,ci
1969-04-03T08:50:13.880Z,34.9346667,-116.6535,6,2.77,ml,7,231,0.3869,0.66,ci,ci3327561,2016-01-28T20:04:05.560Z,"34km E of Barstow, CA",earthquake,4.92,31.61,0.096,4,reviewed,ci,ci
1969-04-02T17:46:10.100Z,35.394,-118.5778333,0.28,2.92,ml,7,161,0.2812,0.57,ci,ci3327560,2016-01-28T20:04:05.060Z,"23km SSW of Bodfish, CA",earthquake,2.33,5.14,0.028,9,reviewed,ci,ci
1969-04-01T23:50:20.280Z,33.481,-116.5435,5.85,3.03,ml,9,112,0.2956,0.58,ci,ci3327558,2016-01-28T19:55:42.060Z,"15km SE of Anza, CA",earthquake,1.85,2.83,0.052,5,reviewed,ci,ci
1969-03-31T19:51:37.750Z,35.4031667,-118.664,6,2.65,ml,7,133,0.3018,0.77,ci,ci3327812,2016-01-28T19:59:58.410Z,"26km SW of Bodfish, CA",earthquake,2.22,31.61,0.086,4,reviewed,ci,ci
1969-03-31T06:02:33.960Z,35.367,-118.529,6,3.45,ml,13,87,0.2985,0.56,ci,ci3327804,2016-01-28T19:42:36.140Z,"25km S of Bodfish, CA",earthquake,1.35,31.61,0.117,11,reviewed,ci,ci
1969-03-29T06:57:26.840Z,32.9461667,-116.221,6,3.48,mh,7,101,0.4634,0.74,ci,ci3327803,2016-01-28T19:51:18.450Z,"23km SSW of Ocotillo Wells, CA",earthquake,1.94,31.61,0.127,11,reviewed,ci,ci
1969-03-23T23:23:32.770Z,33.8503333,-115.9983333,6,3,mh,7,139,0.3316,0.58,ci,ci3327802,2016-01-28T19:51:17.950Z,"25km NE of Indio, CA",earthquake,1.51,31.61,0.164,11,reviewed,ci,ci
1969-03-22T03:01:13.640Z,35.3508333,-118.5578333,6,3.1,ml,6,116,0.3187,0.56,ci,ci3327800,2016-01-28T19:55:41.570Z,"26km NNW of Tehachapi, CA",earthquake,1.54,31.61,0.077,5,reviewed,ci,ci
1969-03-22T02:31:01.910Z,35.3766667,-118.567,6,2.64,ml,8,117,0.2954,0.48,ci,ci3327799,2016-01-28T19:42:35.650Z,"24km SSW of Bodfish, CA",earthquake,1.3,31.61,0.006,3,reviewed,ci,ci
1969-03-21T14:30:00.710Z,37.1331667,-116.0866667,0.5,4.21,ml,15,264,1.716,0.46,ci,ci3342196,2016-01-28T19:34:03.840Z,"64km ENE of Beatty, NV",nuclear explosion,99,31.61,0.378,12,reviewed,ci,ci
1969-03-20T18:12:00.800Z,37.022,-116.0301667,0.3,4.06,ml,12,262,1.746,0.33,ci,ci3327788,2016-01-28T19:51:16.940Z,"66km E of Beatty, NV",nuclear explosion,99,31.61,0.291,12,reviewed,ci,ci
1969-03-20T15:21:50.050Z,33.2015,-116.026,6,2.84,ml,6,195,0.5994,0.46,ci,ci3327787,2016-01-28T19:38:20.480Z,"12km ENE of Ocotillo Wells, CA",earthquake,2.08,31.61,0.087,5,reviewed,ci,ci
1969-03-20T06:01:56.780Z,34.5328333,-116.4603333,6,2.98,ml,7,160,0.818,0.66,ci,ci3327686,2016-01-28T19:46:58.170Z,"34km SW of Ludlow, CA",earthquake,1.92,31.61,0.126,4,reviewed,ci,ci
1969-03-19T21:14:15.140Z,34.1595,-119.022,6,2.75,ml,10,183,0.6386,0.64,ci,ci3327680,2016-01-28T19:51:17.440Z,"6km SSE of Camarillo, CA",earthquake,1.98,31.61,0.164,6,reviewed,ci,ci
1969-03-18T14:40:01.960Z,37,-116,0.01,3.56,ml,9,252,1.749,0.82,ci,ci3327679,2016-01-28T19:42:32.650Z,"68km E of Beatty, NV",nuclear explosion,99,31.61,0.189,6,reviewed,ci,ci
1969-03-18T09:33:35.850Z,35.4818333,-118.655,0.19,2.82,ml,10,155,0.2332,0.69,ci,ci3327677,2016-01-28T19:42:35.130Z,"19km SW of Bodfish, CA",earthquake,1.86,3.5,0.013,6,reviewed,ci,ci
1969-03-17T03:06:51.740Z,34.1515,-117.3488333,4.22,3.33,ml,15,85,0.1591,0.51,ci,ci3327673,2016-01-28T19:59:57.880Z,"0km SW of Muscoy, CA",earthquake,1.07,2.13,0.116,9,reviewed,ci,ci
1969-03-15T20:37:57.410Z,32.6108333,-115.7256667,6,2.72,mh,4,217,0.5991,0.22,ci,ci3327671,2016-01-28T19:38:20.070Z,"14km WNW of Progreso, B.C., MX",earthquake,1.99,31.61,0.181,6,reviewed,ci,ci
1969-03-12T18:06:48.520Z,33.9916667,-116.8643333,6,2.9,ml,7,103,0.4247,0.47,ci,ci3327669,2016-01-28T19:59:57.380Z,"7km N of Banning, CA",earthquake,1.08,31.61,0.111,4,reviewed,ci,ci
1969-03-12T17:24:29.100Z,35.7815,-118.4981667,1.15,2.63,ml,5,133,0.1201,0.39,ci,ci3327668,2016-01-28T19:59:56.830Z,"7km WNW of Kernville, CA",earthquake,2.39,6.55,0.145,3,reviewed,ci,ci
1969-03-12T04:47:17.570Z,35.3216667,-118.569,6,2.82,ml,9,118,0.3491,0.46,ci,ci3327667,2016-01-28T19:55:41.080Z,"24km NNW of Tehachapi, CA",earthquake,1.14,31.61,0.089,9,reviewed,ci,ci
1969-03-12T03:02:18.750Z,33.4848333,-116.6078333,4.26,2.77,ml,8,79,0.2501,0.43,ci,ci3327649,2016-01-28T19:55:40.580Z,"10km SE of Anza, CA",earthquake,0.9,3.18,0.093,4,reviewed,ci,ci
1969-03-12T03:00:05.630Z,33.4948333,-116.6201667,1.39,2.95,ml,10,79,0.2469,0.44,ci,ci3327648,2016-01-28T19:34:06.330Z,"8km SE of Anza, CA",earthquake,0.91,2.18,0.081,4,reviewed,ci,ci
1969-03-11T21:53:02.170Z,33.5583333,-119.203,6,2.63,ml,4,272,0.9775,0.86,ci,ci3327647,2016-01-28T19:42:34.130Z,"16km NW of Santa Barbara Is., CA",earthquake,7.32,31.61,0.042,4,reviewed,ci,ci
1969-03-11T20:18:46.980Z,33.1903333,-116.0296667,6,2.86,mh,6,86,0.6104,0.32,ci,ci3327864,2016-01-28T19:34:05.720Z,"11km ENE of Ocotillo Wells, CA",earthquake,0.79,31.61,0.095,15,reviewed,ci,ci
1969-03-08T17:05:56.070Z,32.6655,-115.7481667,6,3.04,ml,5,130,0.6538,0.36,ci,ci3327862,2016-01-28T19:34:04.440Z,"18km WNW of Progreso, B.C., MX",earthquake,1.14,31.61,0.025,3,reviewed,ci,ci
1969-03-05T13:53:50.160Z,34.1956667,-117.3343333,0,3.36,ml,14,87,0.2045,0.61,ci,ci3327861,2016-01-28T19:42:33.610Z,"5km N of Muscoy, CA",earthquake,1.17,2.63,0.079,11,reviewed,ci,ci
1969-03-03T01:49:05.870Z,32.1988333,-115.8281667,6,2.79,mh,3,209,0.4656,0.54,ci,ci3327860,2016-01-28T19:46:57.700Z,"48km SSW of Progreso, B.C., MX",earthquake,3.38,31.61,0.097,6,reviewed,ci,ci
1969-03-03T01:27:48.770Z,32.0206667,-116.1911667,6,2.78,mh,3,282,0.7733,0.3,ci,ci3327859,2016-01-28T19:42:33.140Z,"44km ENE of Ensenada, B.C., MX",earthquake,3.37,31.61,0.062,6,reviewed,ci,ci
1969-03-02T02:06:48.020Z,34.5433333,-116.4861667,6,2.84,ml,8,204,0.8009,0.61,ci,ci3327858,2016-01-28T19:38:19.630Z,"36km WSW of Ludlow, CA",earthquake,2.16,31.61,0.176,5,reviewed,ci,ci
1969-03-01T22:41:58.140Z,34.0673333,-117.524,2.21,2.71,ml,9,127,0.1437,0.55,ci,ci3327857,2016-01-28T19:46:57.180Z,"7km WSW of Fontana, CA",earthquake,1.64,2.11,0.145,5,reviewed,ci,ci
1969-03-01T11:41:46.110Z,32.178,-114.9315,6,2.91,mh,4,259,0.3006,1.1,ci,ci3327850,2016-01-28T19:55:40.120Z,"7km ESE of Estacion Coahuila, B.C., MX",earthquake,14.19,31.61,0.136,6,reviewed,ci,ci
1969-02-28T09:24:05.890Z,34.56,-116.6451667,6,2.62,ml,4,144,0.7517,0.45,ci,ci3327848,2016-01-28T19:34:03.220Z,"32km ENE of Lucerne Valley, CA",earthquake,4.31,31.61,0.159,4,reviewed,ci,ci
